frame_idx,class,x1,y1,x2,y2
0,NO-Mask,820,2,1381,653
8,NO-Mask,744,268,1250,941
16,NO-Hardhat,776,292,1285,1004
16,NO-Mask,779,294,1286,1006
24,NO-Mask,790,324,1269,900
24,NO-Hardhat,791,322,1270,931
32,NO-Mask,768,310,1253,946
40,NO-Mask,752,284,1237,959
48,NO-Mask,736,463,1214,1062
56,NO-Mask,767,481,1200,1042
64,NO-Mask,737,522,1217,1078
72,NO-Mask,760,220,1231,841
80,NO-Mask,754,315,1229,963
88,NO-Mask,764,323,1268,977
96,NO-Mask,766,328,1262,965
